site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
La Caverna;20/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;1;15
La Caverna;20/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;12;5
La Caverna;20/05/2011;Rojo, Mario;1;3;Bodianus diplotaenia;female;;size;4;20
La Caverna;20/05/2011;Rojo, Mario;1;3;Thalassoma lucasanum;female;;size;9;5
La Caverna;20/05/2011;Rojo, Mario;1;3;Thalassoma lucasanum;male;;size;1;5
La Caverna;20/05/2011;Rojo, Mario;1;3;Cirrhitichthys oxycephalus;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;1;3;Lutjanus argentiventris;;;size;1;25
La Caverna;20/05/2011;Rojo, Mario;1;3;Paranthias colonus;;;size;1;25
La Caverna;20/05/2011;Rojo, Mario;1;3;Cirrhitus rivulatus;;;size;1;30
La Caverna;20/05/2011;Rojo, Mario;1;3;Prionurus punctatus;;;size;2;25
La Caverna;20/05/2011;Rojo, Mario;1;3;Abudefduf troscheli;;;size;2;20
La Caverna;20/05/2011;Rojo, Mario;2;1;Stegastes rectifraenum;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;1;Stegastes rectifraenum;;juvenile;size;2;10
La Caverna;20/05/2011;Rojo, Mario;2;1;Stegastes rectifraenum;;juvenile;size;6;5
La Caverna;20/05/2011;Rojo, Mario;2;1;Holacanthus passer;female;;size;2;20
La Caverna;20/05/2011;Rojo, Mario;2;1;Holacanthus passer;male;;size;1;25
La Caverna;20/05/2011;Rojo, Mario;2;1;Holacanthus passer;female;;size;1;25
La Caverna;20/05/2011;Rojo, Mario;2;1;Bodianus diplotaenia;female;;size;4;30
La Caverna;20/05/2011;Rojo, Mario;2;1;Bodianus diplotaenia;male;;size;1;40
La Caverna;20/05/2011;Rojo, Mario;2;1;Chromis atrilobata;;;size;25;5
La Caverna;20/05/2011;Rojo, Mario;2;1;Halichoeres dispilus;female;;size;4;15
La Caverna;20/05/2011;Rojo, Mario;2;1;Thalassoma lucasanum;female;;size;4;15
La Caverna;20/05/2011;Rojo, Mario;2;1;Urobatis concentricus;;;size;1;30
La Caverna;20/05/2011;Rojo, Mario;2;1;Urobatis concentricus;;;size;1;50
La Caverna;20/05/2011;Rojo, Mario;2;1;Abudefduf troscheli;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;2;Stegastes rectifraenum;;juvenile;size;2;5
La Caverna;20/05/2011;Rojo, Mario;2;2;Stegastes rectifraenum;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;2;Stegastes rectifraenum;;;size;5;5
La Caverna;20/05/2011;Rojo, Mario;2;2;Holacanthus passer;female;;size;2;20
La Caverna;20/05/2011;Rojo, Mario;2;2;Holacanthus passer;male;;size;3;30
La Caverna;20/05/2011;Rojo, Mario;2;2;Holacanthus passer;;juvenile;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;2;Bodianus diplotaenia;female;;size;2;20
La Caverna;20/05/2011;Rojo, Mario;2;2;Bodianus diplotaenia;female;;size;3;30
La Caverna;20/05/2011;Rojo, Mario;2;2;Bodianus diplotaenia;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;2;Chromis atrilobata;;;size;30;5
La Caverna;20/05/2011;Rojo, Mario;2;2;Haemulon sexfasciatum;;;size;3;25
La Caverna;20/05/2011;Rojo, Mario;2;2;Thalassoma lucasanum;;;size;11;10
La Caverna;20/05/2011;Rojo, Mario;2;2;Girella simplicidens;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;2;Lutjanus argentiventris;;;size;2;30
La Caverna;20/05/2011;Rojo, Mario;2;2;Cephalopholis panamensis;;;size;1;30
La Caverna;20/05/2011;Rojo, Mario;2;2;Cephalopholis panamensis;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;3;Abudefduf troscheli;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Stegastes rectifraenum;;;size;5;10
La Caverna;20/05/2011;Rojo, Mario;2;3;Stegastes rectifraenum;;juvenile;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Holacanthus passer;male;;size;8;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Holacanthus passer;female;;size;1;40
La Caverna;20/05/2011;Rojo, Mario;2;3;Holacanthus passer;male;;size;3;10
La Caverna;20/05/2011;Rojo, Mario;2;3;Bodianus diplotaenia;male;;size;8;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Bodianus diplotaenia;male;;size;1;40
La Caverna;20/05/2011;Rojo, Mario;2;3;Bodianus diplotaenia;male;;size;3;10
La Caverna;20/05/2011;Rojo, Mario;2;3;Chromis atrilobata;;;size;40;5
La Caverna;20/05/2011;Rojo, Mario;2;3;Halichoeres dispilus;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Mycteroperca rosacea;;;size;1;30
La Caverna;20/05/2011;Rojo, Mario;2;3;Balistes polylepis;;;size;1;25
La Caverna;20/05/2011;Rojo, Mario;2;3;Pareques fuscovittatus;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Alphestes immaculatus;;;size;1;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Paranthias colonus;;;size;1;10
La Caverna;20/05/2011;Rojo, Mario;2;3;Chaetodon humeralis;;;size;2;20
La Caverna;20/05/2011;Rojo, Mario;2;3;Girella simplicidens;;;size;4;25
La Caverna;28/09/2011;Garcia, Juan Gabriel;1;1;Chromis atrilobata;;;size;50;4
La Caverna;28/09/2011;Garcia, Juan Gabriel;1;2;Paranthias colonus;;;size;5;10
La Caverna;28/09/2011;Garcia, Juan Gabriel;2;3;Paranthias colonus;;;size;40;15
La Caverna;28/09/2011;Solano, Rosario;1;1;Holacanthus passer;;;size;3;20
La Caverna;28/09/2011;Solano, Rosario;1;1;Holacanthus passer;;;size;1;15
La Caverna;28/09/2011;Solano, Rosario;1;1;Bodianus diplotaenia;;;size;3;10
La Caverna;28/09/2011;Solano, Rosario;1;1;Bodianus diplotaenia;;;size;1;25
La Caverna;28/09/2011;Solano, Rosario;1;1;Chromis atrilobata;;;size;120;3
La Caverna;28/09/2011;Solano, Rosario;1;1;Thalassoma lucasanum;;;size;3;3
La Caverna;28/09/2011;Solano, Rosario;1;1;Abudefduf troscheli;;;size;3;12
La Caverna;28/09/2011;Solano, Rosario;1;1;Abudefduf troscheli;;;size;2;10
La Caverna;28/09/2011;Solano, Rosario;1;1;Epinephelus labriformis;;;size;1;25
La Caverna;28/09/2011;Solano, Rosario;1;1;Paranthias colonus;;;size;2;12
La Caverna;28/09/2011;Solano, Rosario;1;1;Paranthias colonus;;;size;3;20
La Caverna;28/09/2011;Solano, Rosario;1;1;Haemulon sexfasciatum;;;size;2;20
La Caverna;28/09/2011;Solano, Rosario;1;1;Haemulon sexfasciatum;;;size;1;15
La Caverna;28/09/2011;Solano, Rosario;1;1;Girella simplicidens;;;size;1;15
La Caverna;28/09/2011;Solano, Rosario;1;1;Girella simplicidens;;;size;13;25
La Caverna;28/09/2011;Solano, Rosario;1;1;Johnrandalia nigrirostris;;;size;2;12
La Caverna;28/09/2011;Solano, Rosario;1;1;Prionurus punctatus;;;size;5;30
La Caverna;28/09/2011;Solano, Rosario;1;1;Balistes polylepis;;;size;2;15
La Caverna;28/09/2011;Solano, Rosario;1;1;Scarus ghoban;;;size;1;25
La Caverna;28/09/2011;Solano, Rosario;1;2;Stegastes rectifraenum;;;size;7;5
La Caverna;28/09/2011;Solano, Rosario;1;2;Stegastes rectifraenum;;;size;1;3
La Caverna;28/09/2011;Solano, Rosario;1;2;Holacanthus passer;;;size;3;15
La Caverna;28/09/2011;Solano, Rosario;1;2;Holacanthus passer;;;size;1;10
La Caverna;28/09/2011;Solano, Rosario;1;2;Bodianus diplotaenia;;;size;2;20
La Caverna;28/09/2011;Solano, Rosario;1;2;Chromis atrilobata;;;size;56;3
La Caverna;28/09/2011;Solano, Rosario;1;2;Thalassoma lucasanum;;;size;1;3
La Caverna;28/09/2011;Solano, Rosario;1;2;Thalassoma lucasanum;;;size;1;5
La Caverna;28/09/2011;Solano, Rosario;1;2;Paranthias colonus;;;size;3;5
La Caverna;28/09/2011;Solano, Rosario;1;2;Paranthias colonus;;;size;4;10
La Caverna;28/09/2011;Solano, Rosario;1;2;Paranthias colonus;;;size;5;15
La Caverna;28/09/2011;Solano, Rosario;1;2;Cephalopholis panamensis;;;size;1;10
La Caverna;28/09/2011;Solano, Rosario;1;2;Halichoeres dispilus;;;size;3;5
La Caverna;28/09/2011;Solano, Rosario;1;3;Stegastes rectifraenum;;;size;5;3
La Caverna;28/09/2011;Solano, Rosario;1;3;Stegastes rectifraenum;;;size;2;10
La Caverna;28/09/2011;Solano, Rosario;1;3;Stegastes rectifraenum;;;size;5;15
La Caverna;28/09/2011;Solano, Rosario;1;3;Holacanthus passer;;;size;3;25
La Caverna;28/09/2011;Solano, Rosario;1;3;Holacanthus passer;;;size;2;15
La Caverna;28/09/2011;Solano, Rosario;1;3;Bodianus diplotaenia;;;size;1;5
La Caverna;28/09/2011;Solano, Rosario;1;3;Chromis atrilobata;;;size;60;3
La Caverna;28/09/2011;Solano, Rosario;1;3;Chromis atrilobata;;;size;60;5
La Caverna;28/09/2011;Solano, Rosario;1;3;Thalassoma lucasanum;;;size;4;5
La Caverna;28/09/2011;Solano, Rosario;1;3;Thalassoma lucasanum;;;size;2;3
La Caverna;28/09/2011;Solano, Rosario;1;3;Haemulon maculicauda;;;size;2;12
La Caverna;28/09/2011;Solano, Rosario;1;3;Prionurus punctatus;;;size;1;40
La Caverna;28/09/2011;Solano, Rosario;1;3;Prionurus punctatus;;;size;2;35
La Caverna;28/09/2011;Solano, Rosario;1;3;Alphestes immaculatus;;;size;1;20
La Caverna;28/09/2011;Solano, Rosario;1;3;Alphestes immaculatus;;;size;1;15
La Caverna;28/09/2011;Solano, Rosario;1;3;Cephalopholis panamensis;;;size;2;20
La Caverna;28/09/2011;Solano, Rosario;1;3;Lutjanus argentiventris;;;size;1;20
La Caverna;28/09/2011;Solano, Rosario;1;3;Paranthias colonus;;;size;1;15
La Caverna;28/09/2011;Solano, Rosario;2;1;Stegastes rectifraenum;;;size;6;5
La Caverna;28/09/2011;Solano, Rosario;2;1;Holacanthus passer;;;size;3;15
La Caverna;28/09/2011;Solano, Rosario;2;1;Chromis atrilobata;;;size;560;3
La Caverna;28/09/2011;Solano, Rosario;2;1;Thalassoma lucasanum;;;size;5;10
La Caverna;28/09/2011;Solano, Rosario;2;1;Thalassoma lucasanum;;;size;3;5
La Caverna;28/09/2011;Solano, Rosario;2;1;Mycteroperca rosacea;;;size;1;20
La Caverna;28/09/2011;Solano, Rosario;2;1;Diodon holocanthus;;;size;1;25
La Caverna;28/09/2011;Solano, Rosario;2;1;Paranthias colonus;;;size;5;15
La Caverna;28/09/2011;Solano, Rosario;2;1;Paranthias colonus;;;size;53;10
La Caverna;28/09/2011;Solano, Rosario;2;1;Haemulon maculicauda;;;size;2;12
La Caverna;28/09/2011;Solano, Rosario;2;1;Alphestes immaculatus;;;size;4;15
La Caverna;28/09/2011;Solano, Rosario;2;2;Paranthias colonus;;;size;14;10
La Caverna;28/09/2011;Solano, Rosario;2;2;Holacanthus passer;;;size;2;10
La Caverna;28/09/2011;Solano, Rosario;2;2;Holacanthus passer;;;size;1;7
La Caverna;28/09/2011;Solano, Rosario;2;2;Bodianus diplotaenia;;;size;1;5
La Caverna;28/09/2011;Solano, Rosario;2;2;Chromis atrilobata;;;size;20;3
La Caverna;28/09/2011;Solano, Rosario;2;2;Thalassoma lucasanum;;;size;6;5
La Caverna;28/09/2011;Solano, Rosario;2;2;Abudefduf troscheli;;;size;11;10
La Caverna;28/09/2011;Solano, Rosario;2;3;Paranthias colonus;;;size;2;10
La Caverna;28/09/2011;Solano, Rosario;2;3;Holacanthus passer;;;size;3;5
La Caverna;28/09/2011;Solano, Rosario;2;3;Holacanthus passer;;;size;3;15
La Caverna;28/09/2011;Solano, Rosario;2;3;Holacanthus passer;;;size;4;10
La Caverna;28/09/2011;Solano, Rosario;2;3;Bodianus diplotaenia;;;size;1;10
La Caverna;28/09/2011;Solano, Rosario;2;3;Thalassoma lucasanum;;;size;7;10
La Caverna;28/09/2011;Solano, Rosario;2;3;Mycteroperca rosacea;;;size;1;20
La Caverna;28/09/2011;Solano, Rosario;2;3;Johnrandalia nigrirostris;;;size;2;10
La Caverna;28/09/2011;Bustamante, Noe;1;1;Holacanthus passer;;;size;2;25
La Caverna;28/09/2011;Bustamante, Noe;1;1;Paranthias colonus;;;size;10;15
La Caverna;28/09/2011;Bustamante, Noe;1;1;Chromis atrilobata;;;size;20;10
La Caverna;28/09/2011;Bustamante, Noe;1;1;Abudefduf troscheli;;;size;3;15
La Caverna;28/09/2011;Bustamante, Noe;1;2;Chromis atrilobata;;;size;15;10
La Caverna;28/09/2011;Bustamante, Noe;1;2;Chromis atrilobata;;;size;20;5
La Caverna;28/09/2011;Bustamante, Noe;1;2;Paranthias colonus;;;size;12;25
La Caverna;28/09/2011;Bustamante, Noe;1;2;Paranthias colonus;;;size;1;10
La Caverna;28/09/2011;Bustamante, Noe;1;2;Holacanthus passer;;;size;1;25
La Caverna;28/09/2011;Bustamante, Noe;1;2;Haemulon maculicauda;;;size;2;30
La Caverna;28/09/2011;Bustamante, Noe;1;2;Johnrandalia nigrirostris;;;size;1;15
La Caverna;28/09/2011;Bustamante, Noe;1;3;Holacanthus passer;;;size;1;25
La Caverna;28/09/2011;Bustamante, Noe;1;3;Chromis atrilobata;;;size;60;5
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Paranthias colonus;;;size;12;10
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Stegastes rectifraenum;;;size;3;5
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Holacanthus passer;;;size;4;20
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Bodianus diplotaenia;;;size;2;20
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Halichoeres dispilus;;;size;8;6
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Diodon holocanthus;;;size;1;20
La Caverna;28/09/2011;Encinas, Leopoldo;1;1;Serranus psittacinus;;;size;4;5
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Paranthias colonus;;;size;12;10
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Holacanthus passer;;;size;1;20
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Bodianus diplotaenia;;;size;1;15
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Halichoeres dispilus;;;size;2;6
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Cephalopholis panamensis;;;size;2;15
La Caverna;28/09/2011;Encinas, Leopoldo;1;2;Johnrandalia nigrirostris;;;size;2;10
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Paranthias colonus;;;size;22;10
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Stegastes rectifraenum;;;size;2;5
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Holacanthus passer;;;size;11;20
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Halichoeres dispilus;;;size;2;6
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Thalassoma lucasanum;;;size;2;6
La Caverna;28/09/2011;Encinas, Leopoldo;1;3;Serranus psittacinus;;;size;10;5
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Paranthias colonus;;;size;2;10
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Paranthias colonus;;;size;4;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Stegastes rectifraenum;;;size;2;5
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Haemulon maculicauda;;;size;2;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Halichoeres dispilus;;;size;2;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Thalassoma lucasanum;;;size;12;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Abudefduf troscheli;;;size;2;8
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Mycteroperca rosacea;;;size;1;30
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Serranus psittacinus;;;size;1;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;1;Lutjanus argentiventris;;;size;4;20
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Paranthias colonus;;;size;18;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Holacanthus passer;;;size;17;25
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Bodianus diplotaenia;;;size;1;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Chromis atrilobata;;;size;59;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Chromis atrilobata;;;size;32;3
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Haemulon maculicauda;;;size;4;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Halichoeres dispilus;;;size;9;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;2;Cephalopholis panamensis;;;size;1;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Paranthias colonus;;;size;4;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Stegastes rectifraenum;;;size;1;5
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Holacanthus passer;;;size;1;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Holacanthus passer;;;size;3;20
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Bodianus diplotaenia;;;size;2;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Chromis atrilobata;;;size;14;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Haemulon sexfasciatum;;;size;1;20
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Halichoeres dispilus;;;size;6;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Mycteroperca rosacea;;;size;2;40
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Mycteroperca rosacea;;;size;2;30
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Serranus psittacinus;;;size;2;6
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Cephalopholis panamensis;;;size;2;15
La Caverna;28/09/2011;Encinas, Leopoldo;2;3;Pomacanthus zonipectus;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;1;1;Stegastes rectifraenum;;;size;8;5
La Caverna;28/09/2011;Delgado, Samuel;1;1;Holacanthus passer;;;size;12;30
La Caverna;28/09/2011;Delgado, Samuel;1;1;Bodianus diplotaenia;;;size;12;20
La Caverna;28/09/2011;Delgado, Samuel;1;1;Bodianus diplotaenia;;;size;3;35
La Caverna;28/09/2011;Delgado, Samuel;1;1;Chromis atrilobata;;;size;87;15
La Caverna;28/09/2011;Delgado, Samuel;1;1;Thalassoma lucasanum;;;size;17;8
La Caverna;28/09/2011;Delgado, Samuel;1;1;Abudefduf troscheli;;;size;1;10
La Caverna;28/09/2011;Delgado, Samuel;1;1;Mycteroperca rosacea;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;1;1;Girella simplicidens;;;size;1;25
La Caverna;28/09/2011;Delgado, Samuel;1;1;Cephalopholis panamensis;;;size;4;20
La Caverna;28/09/2011;Delgado, Samuel;1;1;Paranthias colonus;;;size;20;25
La Caverna;28/09/2011;Delgado, Samuel;1;1;Paranthias colonus;;;size;6;15
La Caverna;28/09/2011;Delgado, Samuel;1;1;Lutjanus argentiventris;;;size;4;25
La Caverna;28/09/2011;Delgado, Samuel;1;1;Balistes polylepis;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;1;1;Diodon holocanthus;;;size;1;25
La Caverna;28/09/2011;Delgado, Samuel;1;1;Pomacanthus zonipectus;;;size;1;25
La Caverna;28/09/2011;Delgado, Samuel;1;1;Johnrandalia nigrirostris;;;size;1;15
La Caverna;28/09/2011;Delgado, Samuel;1;2;Stegastes rectifraenum;;;size;16;5
La Caverna;28/09/2011;Delgado, Samuel;1;2;Holacanthus passer;;;size;15;25
La Caverna;28/09/2011;Delgado, Samuel;1;2;Bodianus diplotaenia;;;size;26;20
La Caverna;28/09/2011;Delgado, Samuel;1;2;Chromis atrilobata;;;size;75;5
La Caverna;28/09/2011;Delgado, Samuel;1;2;Thalassoma lucasanum;;;size;24;8
La Caverna;28/09/2011;Delgado, Samuel;1;2;Mycteroperca rosacea;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;1;2;Lutjanus argentiventris;;;size;3;25
La Caverna;28/09/2011;Delgado, Samuel;1;2;Balistes polylepis;;;size;1;25
La Caverna;28/09/2011;Delgado, Samuel;1;2;Paranthias colonus;;;size;30;20
La Caverna;28/09/2011;Delgado, Samuel;1;2;Epinephelus labriformis;;;size;1;25
La Caverna;28/09/2011;Delgado, Samuel;1;2;Scarus compressus;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;1;2;Cephalopholis panamensis;;;size;2;20
La Caverna;28/09/2011;Delgado, Samuel;1;2;Johnrandalia nigrirostris;;;size;2;15
La Caverna;28/09/2011;Delgado, Samuel;1;2;Cirrhitus rivulatus;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;1;2;Serranus psittacinus;;;size;1;10
La Caverna;28/09/2011;Delgado, Samuel;1;3;Stegastes rectifraenum;;;size;4;5
La Caverna;28/09/2011;Delgado, Samuel;1;3;Holacanthus passer;;;size;3;20
La Caverna;28/09/2011;Delgado, Samuel;1;3;Bodianus diplotaenia;;;size;5;15
La Caverna;28/09/2011;Delgado, Samuel;1;3;Chromis atrilobata;;;size;28;5
La Caverna;28/09/2011;Delgado, Samuel;1;3;Halichoeres dispilus;;;size;10;8
La Caverna;28/09/2011;Delgado, Samuel;1;3;Mycteroperca rosacea;;;size;2;35
La Caverna;28/09/2011;Delgado, Samuel;1;3;Paranthias colonus;;;size;24;20
La Caverna;28/09/2011;Delgado, Samuel;1;3;Epinephelus labriformis;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;1;3;Sufflamen verres;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;1;3;Cirrhitichthys oxycephalus;;;size;2;5
La Caverna;28/09/2011;Delgado, Samuel;1;3;Serranus psittacinus;;;size;1;8
La Caverna;28/09/2011;Delgado, Samuel;1;3;Balistes polylepis;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;1;3;Lutjanus argentiventris;;;size;2;30
La Caverna;28/09/2011;Delgado, Samuel;1;3;Cephalopholis panamensis;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;2;1;Stegastes rectifraenum;;;size;10;5
La Caverna;28/09/2011;Delgado, Samuel;2;1;Bodianus diplotaenia;;;size;2;20
La Caverna;28/09/2011;Delgado, Samuel;2;1;Chromis atrilobata;;;size;33;15
La Caverna;28/09/2011;Delgado, Samuel;2;1;Haemulon sexfasciatum;;;size;4;25
La Caverna;28/09/2011;Delgado, Samuel;2;1;Thalassoma lucasanum;;;size;20;10
La Caverna;28/09/2011;Delgado, Samuel;2;1;Abudefduf troscheli;;;size;1;15
La Caverna;28/09/2011;Delgado, Samuel;2;1;Mycteroperca rosacea;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;2;1;Balistes polylepis;;;size;2;25
La Caverna;28/09/2011;Delgado, Samuel;2;1;Lutjanus argentiventris;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;2;1;Paranthias colonus;;;size;9;15
La Caverna;28/09/2011;Delgado, Samuel;2;1;Paranthias colonus;;;size;2;20
La Caverna;28/09/2011;Delgado, Samuel;2;1;Cephalopholis panamensis;;;size;1;15
La Caverna;28/09/2011;Delgado, Samuel;2;1;Haemulon maculicauda;;;size;12;20
La Caverna;28/09/2011;Delgado, Samuel;2;1;Pomacanthus zonipectus;;;size;1;30
La Caverna;28/09/2011;Delgado, Samuel;2;2;Stegastes rectifraenum;;;size;11;5
La Caverna;28/09/2011;Delgado, Samuel;2;2;Holacanthus passer;;;size;7;25
La Caverna;28/09/2011;Delgado, Samuel;2;2;Holacanthus passer;;;size;1;10
La Caverna;28/09/2011;Delgado, Samuel;2;2;Bodianus diplotaenia;;;size;5;20
La Caverna;28/09/2011;Delgado, Samuel;2;2;Chromis atrilobata;;;size;55;5
La Caverna;28/09/2011;Delgado, Samuel;2;2;Halichoeres dispilus;;;size;7;8
La Caverna;28/09/2011;Delgado, Samuel;2;2;Thalassoma lucasanum;;;size;13;10
La Caverna;28/09/2011;Delgado, Samuel;2;2;Abudefduf troscheli;;;size;4;15
La Caverna;28/09/2011;Delgado, Samuel;2;2;Paranthias colonus;;;size;28;15
La Caverna;28/09/2011;Delgado, Samuel;2;2;Johnrandalia nigrirostris;;;size;2;15
La Caverna;28/09/2011;Delgado, Samuel;2;2;Alphestes immaculatus;;;size;1;15
La Caverna;28/09/2011;Delgado, Samuel;2;3;Stegastes rectifraenum;;;size;3;5
La Caverna;28/09/2011;Delgado, Samuel;2;3;Holacanthus passer;;;size;3;25
La Caverna;28/09/2011;Delgado, Samuel;2;3;Bodianus diplotaenia;;;size;5;20
La Caverna;28/09/2011;Delgado, Samuel;2;3;Haemulon maculicauda;;;size;6;25
La Caverna;28/09/2011;Delgado, Samuel;2;3;Thalassoma lucasanum;;;size;25;8
La Caverna;28/09/2011;Delgado, Samuel;2;3;Serranus psittacinus;;;size;1;10
La Caverna;28/09/2011;Delgado, Samuel;2;3;Sufflamen verres;;;size;1;20
La Caverna;28/09/2011;Delgado, Samuel;2;3;Paranthias colonus;;;size;18;20
La Caverna;28/09/2011;Delgado, Samuel;2;3;Alphestes immaculatus;;;size;1;15
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Microspathodon dorsalis;;;size;5;25
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Stegastes rectifraenum;;;size;6;8
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Stegastes rectifraenum;;;size;26;5
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Holacanthus passer;;;size;9;17
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Holacanthus passer;;;size;9;20
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Chromis atrilobata;;;size;71;5
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Haemulon maculicauda;;;size;9;20
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Halichoeres semicinctus;;;size;1;15
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Thalassoma lucasanum;;;size;27;5
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Abudefduf troscheli;;;size;6;10
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Mycteroperca rosacea;;;size;1;20
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Paranthias colonus;;;size;5;20
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Paranthias colonus;;;size;35;15
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Girella simplicidens;;;size;1;25
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Johnrandalia nigrirostris;;;size;3;10
La Caverna;28/09/2011;Pelayo Camacho, Flaviano;1;1;Balistes polylepis;;;size;1;15
